firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted,vector_intersection,matrix_intersection,label1,label2,label3
5,9,F3,0.5,"Change price: 0, reason: High share rate of 1.0 in competitive 5-firm market sustains sales and profit at basic price of 0.50, as seen in Round8.",1.5,3,1.5,1.0,"[1.0, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 3]","[[0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1, 0, 0], [1, 1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 0]]",,True,less
5,9,F4,0.6,"Change price: 0, reason: High share rate of 1.0 ensures consistent sales and profit at current price, avoiding risk from past price increases.",1.2,2,1.2,1.0,"[1.0, 'adaptive']","[2, 3, 3, 2, 1, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 1, 0, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 1, 1, 1, 0]]",,True,less
5,10,F0,0.8,"Change price: 0.01, reason: High share rate and competition enhance recommendations, allowing a slight increase to potentially boost profit while maintaining sales stability based on recent history.",3.2,4,3.2,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0]]",,True,less
5,10,F1,0.8,"Change price: 0, reason: Maintain price for consistent sales and profit based on stable results at 0.80.",4.0,5,4.0,1.0,"[1.0, 'adaptive']","[1, 3, 3, 2, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0]]",,True,less
5,10,F2,0.8,"Change price: 0.03, reason: High share rate of 1.0 maintains purchase likelihood through recommendations in competitive market with 5 firms, justifying slight increase.",2.4,3,2.4,1.0,"[1.0, 'adaptive']","[2, 1, 2, 3, 3, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 1, 1, 0]]",,True,less
5,10,F3,0.5,"Change price: 0, reason: High share rate of 1.0 in competitive 5-firm market sustains sales and profit at basic price of 0.50, as in recent rounds.",1.5,3,1.5,1.0,"[1.0, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 1]","[[0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 1, 0, 1, 1], [1, 0, 0, 0, 0, 1, 0, 1], [0, 0, 1, 0, 0, 1, 1, 0]]",,True,greater
5,10,F4,0.6,"Change price: 0, reason: High share rate of 1.0 ensures consistent sales and profit at current price, avoiding risk from past price adjustments.",1.2,2,1.2,1.0,"[1.0, 'adaptive']","[2, 3, 3, 2, 1, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1, 1, 0]]",,True,less
6,1,F0,0.6,"Change price: 0.10, reason: High share rate increases purchase likelihood due to reduced searching in competitive market.",1.8,3,1.8,1.0,"[0.7823744562405714, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 1, 1, 1, 0]]",,False,less
6,1,F1,0.55,"Change price: 0.05, reason: Moderate share rate and high competition increase purchase likelihood via recommendations, justifying a slight price increase.",1.1,2,1.1,1.0,"[0.328751314193777, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0]]",,False,less
6,1,F2,0.55,"Change price: 0.05, reason: Moderate share rate and high competition increase purchase likelihood via recommendations, justifying a slight price hike.",1.65,3,1.65,1.0,"[0.15078511694966235, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 1]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 0]]",,False,greater
6,1,F3,0.4,"Change price: -0.10, reason: High competition with 6 firms and low share rate reduces buyer likelihood, so lower price to increase demand.",0.8,2,0.8,1.0,"[0.012124046690339396, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 3]","[[0, 0, 1, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 1, 1, 1, 1], [0, 0, 1, 0, 1, 1, 0, 0], [1, 0, 1, 1, 0, 1, 1, 0], [1, 0, 1, 1, 1, 0, 1, 1], [1, 0, 1, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 1, 1, 0]]",,False,less
6,1,F4,0.6,"Change price: 0.10, reason: High share rate increases purchase likelihood, justifying a moderate price increase in competitive market.",4.2,7,4.2,1.0,"[0.9777985525924668, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 1, 0, 1, 0, 0], [0, 1, 0, 1, 1, 1, 0, 0], [0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1, 1], [1, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0]]",,False,less
6,1,F5,0.6,"Change price: 0.10, reason: High share rate increases purchase likelihood via recommendations in competitive market.",1.8,3,1.8,1.0,"[0.782224068011035, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,2,F0,0.65,"Change price: 0.05, reason: High share rate and competition reduce consumer search, increasing purchase likelihood and allowing a slight price increase.",1.95,3,1.95,1.0,"[1.0, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 3]","[[0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 0]]",,False,less
6,2,F1,0.6,"Change price: 0.05, reason: High share rate of 1.0 boosts purchase likelihood through recommendations, allowing a slight price increase to maximize profit in competitive market.",1.2,2,1.2,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0]]",,False,less
6,2,F2,0.6,"Change price: 0.05, reason: High share rate of 1.0 boosts purchase likelihood via recommendations in high competition, justifying a slight price increase.",1.8,3,1.8,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,2,F3,0.45,"Change price: 0.05, reason: High predicted share rate of 1.0 increases purchase likelihood through recommendations, offsetting competition, so raise price slightly to maximize profit.",0.9,2,0.9,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0]]",,False,less
6,2,F4,0.7,"Change price: 0.10, reason: High share rate and competition enhance recommendations, justifying a moderate price increase to maximize profit.",4.9,7,4.9,1.0,"[1.0, 'adaptive']","[2, 3, 2, 3, 1, 1, 1, 2]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 1, 0, 0], [0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,2,F5,0.65,"Change price: 0.05, reason: High share rate boosts purchase likelihood through recommendations in competitive market.",1.95,3,1.95,1.0,"[1.0, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 0, 1, 1, 0]]",,False,less
6,3,F0,0.7,"Change price: 0.05, reason: High share rate of 1.0 reduces consumer search in competitive market, sustaining purchase likelihood and enabling a slight price increase to boost profit.",2.1,3,2.1,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0]]",,False,less
6,3,F1,0.65,"Change price: 0.05, reason: High share rate of 1.0 increases purchase likelihood via recommendations, allowing a slight price increase to maximize profit despite competition.",1.3,2,1.3,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,3,F2,0.65,"Change price: 0.05, reason: High share rate of 1.0 in competitive market increases purchase likelihood through recommendations, justifying a slight price hike.",1.95,3,1.95,1.0,"[1.0, 'adaptive']","[1, 2, 1, 3, 2, 1, 3, 2]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 1, 0]]",,False,greater
6,3,F3,0.5,"Change price: 0.05, reason: High predicted share rate of 1.0 enhances purchase likelihood through recommendations, offsetting competition, so raise price slightly to boost profit.",1.5,3,1.5,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 0, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 0, 0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,3,F4,0.8,"Change price: 0.10, reason: High share rate and competition enhance recommendations, justifying a moderate price increase to maximize profit.",5.6,7,5.6,1.0,"[1.0, 'adaptive']","[2, 3, 2, 3, 1, 1, 1, 2]","[[0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,3,F5,0.7,"Change price: 0.05, reason: High share rate maintains strong purchase likelihood through recommendations in competitive market.",1.4,2,1.4,1.0,"[1.0, 'adaptive']","[2, 1, 2, 3, 3, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 1, 1, 1, 0]]",,False,less
6,4,F0,0.75,"Change price: 0.05, reason: High share rate of 1.0 reduces consumer search in competitive market, sustaining purchase likelihood and allowing a slight price increase to boost profit.",2.25,3,2.25,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,4,F1,0.7,"Change price: 0.05, reason: High share rate of 1.0 enhances purchase likelihood through recommendations in a competitive market, justifying a slight price increase to maximize profit.",1.4,2,1.4,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,4,F2,0.7,"Change price: 0.05, reason: High share rate of 1.0 sustains purchase likelihood through recommendations in competitive market, justifying a slight price hike.",2.1,3,2.1,1.0,"[1.0, 'adaptive']","[1, 1, 2, 3, 3, 2, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 1, 1, 1, 0]]",,False,less
6,4,F3,0.55,"Change price: 0.05, reason: High predicted share rate of 1.0 increases purchase likelihood through recommendations, offsetting competition, so raise price slightly to maximize profit.",1.1,2,1.1,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,4,F4,0.9,"Change price: 0.10, reason: High share rate and competition enhance recommendations, justifying a moderate price increase to maximize profit.",6.3,7,6.3,1.0,"[1.0, 'adaptive']","[2, 3, 2, 3, 1, 1, 1, 2]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,4,F5,0.65,"Change price: -0.05, reason: Decreased sales at 0.70 suggest price is too high; reducing slightly to boost purchases in competitive market with high share rate.",1.95,3,1.95,1.0,"[1.0, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0]]",,False,less
6,5,F0,0.8,"Change price: 0.05, reason: High share rate of 1.0 in competitive market reduces consumer search, maintaining sales and enabling price increase to boost profit.",2.4,3,2.4,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,5,F1,0.75,"Change price: 0.05, reason: High share rate of 1.0 boosts purchase likelihood via recommendations in competitive market, justifying a slight price increase to maximize profit.",2.25,3,2.25,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0]]",,False,less
6,5,F2,0.75,"Change price: 0.05, reason: High share rate of 1.0 sustains purchase likelihood through recommendations in competitive market, justifying a slight price hike.",2.25,3,2.25,1.0,"[1.0, 'adaptive']","[1, 1, 2, 3, 3, 2, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 1, 1, 0]]",,False,less
6,5,F3,0.5,"Change price: -0.05, reason: Recent price increase to 0.55 reduced sales from 3 to 2, so slight decrease to boost demand and recapture profit potential despite high share rate.",1.0,2,1.0,1.0,"[1.0, 'adaptive']","[2, 3, 1, 2, 3, 1, 2, 3]","[[0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 1, 1, 0]]",,False,less
6,5,F4,1.0,"Change price: 0.10, reason: High share rate and consistent sales despite price increases allow for a moderate increase to further maximize profit.",0.0,0,0.0,1.0,"[1.0, 'adaptive']","[1, 3, 3, 2, 2, 1, 1, 2]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 1, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,5,F5,0.65,"Change price: 0, reason: High share rate and past sales at 0.65 indicate optimal balance in competitive market.",2.6,4,2.6,1.0,"[1.0, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 1, 0, 0], [0, 1, 0, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 1], [1, 1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [0, 0, 0, 1, 1, 1, 1, 0]]",,False,less
6,6,F0,0.85,"Change price: 0.05, reason: High share rate of 1.0 in competitive market reduces consumer search, maintaining sales and enabling a slight price increase to boost profit.",1.7,2,1.7,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 1, 1, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0]]",,False,less
6,6,F1,0.8,"Change price: 0.05, reason: High share rate of 1.0 increases purchase likelihood via recommendations in competitive market, justifying a slight price increase to 0.80 for higher profit.",1.6,2,1.6,1.0,"[1.0, 'adaptive']","[1, 3, 2, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 1, 0, 1, 1, 0]]",,False,less
6,6,F2,0.8,"Change price: 0.05, reason: High share rate of 1.0 in competitive market sustains purchase likelihood through recommendations, justifying a slight price hike.",2.4,3,2.4,1.0,"[1.0, 'adaptive']","[1, 1, 2, 3, 3, 2, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1, 0, 0]]",,False,less
6,6,F3,0.5,"Change price: 0, reason: High share rate of 1.0 with 6 firms supports maintaining 0.50 to balance sales and profit based on historical peaks.",1.0,2,1.0,1.0,"[1.0, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 1], [1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 1, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 1, 1, 0]]",,False,less
6,6,F4,0.9,"Change price: -0.10, reason: Zero sales at previous price necessitate a decrease to regain buyers and maximize profit in competitive market.",6.3,7,6.3,1.0,"[1.0, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 0, 1], [1, 0, 1, 0, 0, 0, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 1, 1], [0, 1, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 1, 1, 1, 0]]",,False,less
6,6,F5,0.65,"Change price: 0, reason: High sales and profit at 0.65 with full share rate in competitive market suggest maintaining price.",2.6,4,2.6,1.0,"[1.0, 'adaptive']","[2, 3, 1, 3, 2, 1, 2, 3]","[[0, 1, 0, 0, 0, 1, 1, 0], [1, 0, 1, 1, 0, 1, 1, 0], [0, 1, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 0]]",,False,less
